report_id,timestamp,source,user_handle,state,district,latitude,longitude,text,event_type,severity,source_credibility,label_is_fake,near_dup_of
9d962a50,2026-06-02 07:30:00,news_wire,@CitizenReporterIN,Rajasthan,Jodhpur,26.27661,73.05964,"Citizen report: a dust storm in Jodhpur. Water level rising near the river bank, please avoid the area. #WeatherAlert #ColdWave",dust_storm,moderate,0.9,0,
ba7ea843,2026-05-30 18:20:00,whatsapp_forward,@user90037,Uttar Pradesh,Prayagraj,25.41714,81.83432,"Prayagraj mein bahut zyada a heatwave ho raha hai, sadkon par paani bhar gaya hai. #ColdWave",heatwave,moderate,0.34,0,
3fe0082a,2026-09-02 09:41:00,instagram,@user16549,Chhattisgarh,Surguja,23.10804,83.24629,"Surguja traffic disrupted due to flooding, several vehicles stranded on the flyover. #WeatherAlert #StaySafe",flood,severe,0.39,0,
be9ccda6,2026-09-02 12:42:00,news_wire,@NDRFHQ_Watch,Odisha,Mayurbhanj,21.97054,86.75887,"Abhi Mayurbhanj mein flooding shuru hua, log ghar ke andar hi hain. #WeatherAlert",flood,severe,0.83,0,
7150e708,2026-05-30 22:32:00,whatsapp_forward,@user13977,Uttar Pradesh,Banda,25.47814,80.36398,"Update from Banda: a heatwave continuing, local authorities have issued an advisory. #Monsoon2026 #DustStorm #StaySafe",heatwave,moderate,0.28,0,142ea3c7
faa247fc,2026-09-03 10:56:00,twitter,@user96942,Madhya Pradesh,Jabalpur,23.21142,79.93974,"Jabalpur experiencing heavy rainfall since morning, visibility very low on the highway. #DustStorm",rainfall,severe,0.47,0,
590bca7f,2026-09-02 17:23:00,news_wire,@NDRFHQ_Watch,Chhattisgarh,Jashpur,22.88384,84.14499,"Jashpur experiencing flooding since morning, visibility very low on the highway. #WeatherAlert",flood,severe,0.91,0,
45c3020e,2026-09-05 11:38:00,citizen_app,@user38089,Maharashtra,Margao,15.25351,74.03081,"School closed today in Margao because of heavy rainfall, notice came in this morning. #Flood #ColdWave",rainfall,moderate,0.8,0,36478baa
46f2a596,2026-09-03 10:21:00,twitter,@user58372,Madhya Pradesh,Satna,24.61818,80.8248,"Satna mein bahut zyada heavy rainfall ho raha hai, sadkon par paani bhar gaya hai. #Flood",rainfall,severe,0.64,0,
319ec4ac,2026-09-03 22:03:00,whatsapp_forward,@NDRFHQ_Watch,West Bengal,Kolkata,22.60248,88.34266,"Abhi Kolkata mein heavy rainfall shuru hua, log ghar ke andar hi hain. #ColdWave #DustStorm",rainfall,moderate,0.19,0,
5772eedd,2026-09-03 13:29:00,whatsapp_forward,@DistrictAdmin_Official,Madhya Pradesh,Satna,24.55951,80.83337,"IMD had warned about this — heavy rainfall now active over Satna, Madhya Pradesh. #RainAlert #Monsoon2026 #HeatWave",rainfall,severe,0.32,0,
d56232d5,2026-09-02 15:12:00,news_wire,@CitizenReporterIN,Odisha,Keonjhar,21.65008,85.6113,"Keonjhar ka mausam kharab, flooding ki wajah se traffic ruk gaya hai. #DustStorm",flood,severe,0.82,0,
9498940d,2026-09-05 07:23:00,citizen_app,@user64730,Rajasthan,Kota,25.2383,75.83734,Farmers in Kota worried as heavy rainfall continues for the third day. #ColdWave #HeatWave #IMD,rainfall,moderate,0.75,0,
3962e94b,2026-09-01 17:41:00,whatsapp_forward,@NDRFHQ_Watch,Uttar Pradesh,Kanpur,26.40143,80.29632,"Kanpur experiencing heavy rainfall since morning, visibility very low on the highway. #HeatWave #DustStorm",rainfall,moderate,0.32,0,
931f6938,2026-09-04 12:43:00,twitter,@user42383,Jharkhand,Ranchi,23.34017,85.31828,"IMD had warned about this — heavy rainfall now active over Ranchi, Jharkhand. #ColdWave",rainfall,moderate,0.53,0,
9abc779b,2026-09-07 11:42:00,citizen_app,@user89103,Assam,Dibrugarh,27.50491,94.90161,"School closed today in Dibrugarh because of flooding, notice came in this morning. #StaySafe",flood,moderate,0.79,0,
24f9d9bb,2026-05-28 19:55:00,twitter,@user96056,Rajasthan,Bikaner,28.03941,73.29974,"Citizen report: a heatwave in Bikaner. Water level rising near the river bank, please avoid the area. #IMD",heatwave,severe,0.62,0,
420a92c0,2026-09-03 14:28:00,whatsapp_forward,@user90477,West Bengal,Howrah,22.63695,88.28406,NDRF teams reportedly moving into Howrah as heavy rainfall worsens. #Cyclone #RainAlert #StaySafe,rainfall,moderate,0.16,0,
431869af,2026-09-01 17:27:00,whatsapp_forward,@user65260,Uttar Pradesh,Lucknow,26.80104,80.97452,"School closed today in Lucknow because of heavy rainfall, notice came in this morning. #IMD #Cyclone #Monsoon2026",rainfall,moderate,0.29,0,
4a31efe8,2026-09-05 22:26:00,whatsapp_forward,@user10012,Gujarat,Rajkot,22.25965,70.80405,"Scientists confirm heavy rainfall in Rajkot caused by secret weather weapon testing, wake up people #ColdWave #Flood",rainfall,moderate,0.2,1,
3acc5433,2026-09-01 11:17:00,facebook,@user38752,Uttar Pradesh,Moradabad,28.84286,78.76462,NDRF teams reportedly moving into Moradabad as heavy rainfall worsens. #Monsoon2026 #IMD,rainfall,moderate,0.44,0,
5f716256,2026-09-05 12:31:00,facebook,@user70125,Jammu and Kashmir,Srinagar,34.05116,74.80648,"Citizen report: heavy rainfall in Srinagar. Water level rising near the river bank, please avoid the area. #HeatWave",rainfall,moderate,0.52,0,
b64278c6,2026-09-03 21:22:00,news_wire,@DistrictAdmin_Official,Madhya Pradesh,Bhopal,23.23694,77.36521,"IMD had warned about this — heavy rainfall now active over Bhopal, Madhya Pradesh. #Monsoon2026",rainfall,severe,0.99,0,2c5a3344
870ced26,2026-09-07 07:49:00,facebook,@user58478,Assam,Silchar,24.80834,92.73968,"Heavy flooding reported in Silchar, Assam right now. Roads getting waterlogged near main market. #StaySafe #RainAlert",flood,moderate,0.5,0,
61c3ae8f,2026-05-30 07:40:00,facebook,@DistrictAdmin_Official,Uttar Pradesh,Jhansi,25.49257,78.60664,"Jhansi experiencing a heatwave since morning, visibility very low on the highway. #ColdWave #DustStorm",heatwave,moderate,0.54,0,b38fa2c5
f57ae062,2026-09-05 23:46:00,instagram,@user69454,Maharashtra,Panaji,15.49252,73.79645,"School closed today in Panaji because of heavy rainfall, notice came in this morning. #StaySafe #ColdWave",rainfall,moderate,0.39,0,
5eba2569,2026-09-05 13:10:00,news_wire,@IMDWeather_Alt,Delhi,Gurugram,28.46414,77.05164,"Update from Gurugram: heavy rainfall continuing, local authorities have issued an advisory. #IMD #ColdWave #Cyclone",rainfall,severe,0.86,0,
ff3f068c,2026-09-01 22:47:00,facebook,@user80069,Uttar Pradesh,Ghaziabad,28.70727,77.46137,"BREAKING!!! Ghaziabad completely underwater, govt hiding the truth, share before it gets deleted!!! #HeatWave #ColdWave",rainfall,moderate,0.28,1,
d54faecb,2026-09-05 07:57:00,instagram,@user63347,Maharashtra,Ratnagiri,17.00024,73.2932,"Ratnagiri traffic disrupted due to heavy rainfall, several vehicles stranded on the flyover. #ColdWave #RainAlert",rainfall,moderate,0.54,0,
61caecb5,2026-09-01 10:34:00,whatsapp_forward,@user70514,Delhi,Dwarka,28.55274,77.05853,Just saw heavy rainfall hit Dwarka - power supply flickering in our area. #DustStorm,rainfall,moderate,0.33,0,
25a9d9da,2026-09-05 08:41:00,facebook,@user99602,Rajasthan,Kota,25.1705,75.88573,"Citizen report: heavy rainfall in Kota. Water level rising near the river bank, please avoid the area. #StaySafe",rainfall,moderate,0.47,0,
6fe9dc16,2026-09-01 23:47:00,instagram,@user99038,Delhi,Rohini,28.77784,77.07269,"IMD had warned about this — heavy rainfall now active over Rohini, Delhi. #IMD",rainfall,moderate,0.41,0,2b0684e5
851f1e10,2026-09-05 16:01:00,twitter,@NDRFHQ_Watch,Maharashtra,Ratnagiri,16.94453,73.29216,"Ratnagiri experiencing heavy rainfall since morning, visibility very low on the highway. #RainAlert #Cyclone #Flood",rainfall,moderate,0.64,0,
df2e28ae,2026-09-05 15:31:00,facebook,@user92339,Rajasthan,Udaipur,24.54169,73.74968,Farmers in Udaipur worried as heavy rainfall continues for the third day. #DustStorm #ColdWave #Cyclone,rainfall,moderate,0.46,0,
84c3d501,2026-09-02 23:27:00,instagram,@user93371,Odisha,Keonjhar,21.59834,85.59743,"Keonjhar ka mausam kharab, flooding ki wajah se traffic ruk gaya hai. #Monsoon2026",flood,severe,0.39,0,
6f258020,2026-09-03 19:28:00,news_wire,@CitizenReporterIN,West Bengal,Kolkata,22.55569,88.34172,"Kolkata traffic disrupted due to heavy rainfall, several vehicles stranded on the flyover. #RainAlert #WeatherAlert",rainfall,moderate,0.82,0,
9b3746c3,2026-09-04 17:12:00,whatsapp_forward,@user97802,Jharkhand,Jamshedpur,22.81174,86.25083,"Jamshedpur experiencing heavy rainfall since morning, visibility very low on the highway. #HeatWave #RainAlert #ColdWave",rainfall,moderate,0.18,0,
43059839,2026-06-02 05:52:00,facebook,@user96745,Rajasthan,Jodhpur,26.2773,73.0007,NDRF teams reportedly moving into Jodhpur as a dust storm worsens. #DustStorm #IMD,dust_storm,moderate,0.54,0,d1daed03
e683cdfe,2026-09-05 21:24:00,twitter,@user85550,Gujarat,Ahmedabad,23.06108,72.54232,NDRF teams reportedly moving into Ahmedabad as heavy rainfall worsens. #Flood,rainfall,moderate,0.6,0,
bcc64728,2026-09-04 19:50:00,citizen_app,@user22206,Jharkhand,Ranchi,23.31948,85.29027,"Ranchi traffic disrupted due to heavy rainfall, several vehicles stranded on the flyover. #Flood #WeatherAlert #RainAlert",rainfall,moderate,0.67,0,
22015d24,2026-09-02 15:59:00,instagram,@user41988,Chhattisgarh,Jashpur,22.84848,84.11902,"Jashpur traffic disrupted due to flooding, several vehicles stranded on the flyover. #Flood",flood,severe,0.39,0,fc4a6e98
d1c24860,2026-09-01 07:57:00,facebook,@NDRFHQ_Watch,Delhi,Dwarka,28.60093,77.01901,"Dwarka ka mausam kharab, heavy rainfall ki wajah se traffic ruk gaya hai. #RainAlert",rainfall,moderate,0.36,0,ff83a286
0f5db8c1,2026-05-28 08:00:00,facebook,@IMDWeather_Alt,Rajasthan,Bikaner,27.98147,73.27437,"Scientists confirm a heatwave in Bikaner caused by secret weather weapon testing, wake up people #Cyclone",heatwave,severe,0.18,1,
7cb8e628,2026-06-02 16:47:00,twitter,@user98377,Rajasthan,Jodhpur,26.22526,73.00474,Farmers in Jodhpur worried as a dust storm continues for the third day. #DustStorm,dust_storm,moderate,0.61,0,
64e77776,2026-09-03 18:40:00,facebook,@user57233,Madhya Pradesh,Rewa,24.48687,81.28105,"Update from Rewa: heavy rainfall continuing, local authorities have issued an advisory. #WeatherAlert #Flood",rainfall,severe,0.54,0,
8eaa6ca8,2026-06-02 05:41:00,citizen_app,@user80319,Rajasthan,Jodhpur,26.27726,73.06702,"Heavy a dust storm reported in Jodhpur, Rajasthan right now. Roads getting waterlogged near main market. #RainAlert #Cyclone #WeatherAlert",dust_storm,moderate,0.84,0,
fe3cb7a4,2026-09-03 09:31:00,news_wire,@IMDWeather_Alt,West Bengal,Kolkata,22.61526,88.39765,"School closed today in Kolkata because of heavy rainfall, notice came in this morning. #Cyclone #StaySafe",rainfall,moderate,0.91,0,6f258020
e0badb3c,2026-09-05 12:32:00,whatsapp_forward,@user9127,Uttarakhand,Dehradun,30.29699,78.03119,"Citizen report: heavy rainfall in Dehradun. Water level rising near the river bank, please avoid the area. #DustStorm #Cyclone #HeatWave",rainfall,severe,0.28,0,
288f1a68,2026-07-14 16:49:00,whatsapp_forward,@user72641,Unverified,Hisar,29.15741,75.73461,"BREAKING!!! Hisar completely underwater, govt hiding the truth, share before it gets deleted!!! #IMD",flood,unverified,0.18,1,
59067b7e,2026-05-28 17:58:00,facebook,@user97469,Rajasthan,Barmer,25.71114,71.41528,NDRF teams reportedly moving into Barmer as a heatwave worsens. #DustStorm,heatwave,severe,0.5,0,
b2c1644d,2026-09-01 15:21:00,twitter,@user50692,Uttar Pradesh,Ghaziabad,28.63277,77.44997,"Citizen report: heavy rainfall in Ghaziabad. Water level rising near the river bank, please avoid the area. #Monsoon2026",rainfall,moderate,0.51,0,
b526c24e,2026-09-05 21:06:00,citizen_app,@user94621,Jammu and Kashmir,Jammu,32.67963,74.85453,"Update from Jammu: heavy rainfall continuing, local authorities have issued an advisory. #DustStorm #Flood",rainfall,moderate,0.81,0,
5ff56122,2026-09-05 13:35:00,instagram,@IMDWeather_Alt,Gujarat,Ahmedabad,22.99594,72.54326,NDRF teams reportedly moving into Ahmedabad as heavy rainfall worsens. #DustStorm,rainfall,moderate,0.41,0,
f38bec0d,2026-09-05 18:20:00,twitter,@NDRFHQ_Watch,Delhi,New Delhi,28.62775,77.17887,Just saw heavy rainfall hit New Delhi - power supply flickering in our area. #RainAlert,rainfall,severe,0.57,0,
3b7d7364,2026-09-03 21:58:00,twitter,@user51868,West Bengal,Kharagpur,22.30208,87.32246,Just saw heavy rainfall hit Kharagpur - power supply flickering in our area. #RainAlert,rainfall,moderate,0.54,0,
2f9f2412,2026-09-07 21:48:00,twitter,@user16083,Assam,Dibrugarh,27.44859,94.95616,"Dibrugarh mein bahut zyada flooding ho raha hai, sadkon par paani bhar gaya hai. #Monsoon2026",flood,moderate,0.5,0,
974d2ac3,2026-09-03 10:49:00,twitter,@NDRFHQ_Watch,Madhya Pradesh,Rewa,24.57182,81.26744,"Scientists confirm heavy rainfall in Rewa caused by secret weather weapon testing, wake up people #Cyclone #Monsoon2026",rainfall,severe,0.14,1,3a90bc55
8551f429,2026-09-02 05:05:00,facebook,@user29197,Chhattisgarh,Raipur,21.2365,81.59774,"Raipur traffic disrupted due to flooding, several vehicles stranded on the flyover. #Flood",flood,severe,0.43,0,
f8e462fa,2026-09-03 06:12:00,twitter,@user22094,West Bengal,Kolkata,22.61035,88.35614,"Heavy heavy rainfall reported in Kolkata, West Bengal right now. Roads getting waterlogged near main market. #Flood #IMD",rainfall,moderate,0.65,0,
b8825b72,2026-06-04 09:49:00,facebook,@user66748,Delhi,Dwarka,28.6273,77.02501,"Dwarka experiencing a dust storm since morning, visibility very low on the highway. #WeatherAlert #RainAlert #StaySafe",dust_storm,moderate,0.45,0,
d67c4052,2026-09-03 15:24:00,whatsapp_forward,@user15860,West Bengal,Howrah,22.64391,88.21448,Just saw heavy rainfall hit Howrah - power supply flickering in our area. #Cyclone #RainAlert #IMD,rainfall,moderate,0.23,0,
3bcda950,2026-09-01 22:53:00,twitter,@IMDWeather_Alt,Delhi,Rohini,28.71785,77.05276,Farmers in Rohini worried as heavy rainfall continues for the third day. #IMD,rainfall,moderate,0.64,0,
813b3e61,2026-09-02 15:42:00,whatsapp_forward,@user50391,Chhattisgarh,Balrampur,23.11176,83.64014,"Balrampur mein bahut zyada flooding ho raha hai, sadkon par paani bhar gaya hai. #StaySafe",flood,severe,0.21,0,31a23c6c
dcf49ba3,2026-09-03 14:19:00,twitter,@user65437,Madhya Pradesh,Sagar,23.8767,78.75685,"IMD had warned about this — heavy rainfall now active over Sagar, Madhya Pradesh. #IMD #DustStorm",rainfall,severe,0.62,0,
39af1746,2026-07-18 19:17:00,facebook,@DistrictAdmin_Official,Unverified,Dhanbad,23.80212,86.3815,"BREAKING!!! Dhanbad completely underwater, govt hiding the truth, share before it gets deleted!!! #IMD #DustStorm",dust_storm,unverified,0.34,1,
50c5c038,2026-09-05 23:06:00,facebook,@user23114,Maharashtra,Ratnagiri,17.00762,73.32921,"My cousin's friend said Ratnagiri got 10 feet of water in one hour, whole city gone, unbelievable #WeatherAlert",rainfall,moderate,0.02,1,
7f15c6f7,2026-09-05 11:00:00,instagram,@user61933,Uttarakhand,Nainital,29.39387,79.46739,NDRF teams reportedly moving into Nainital as heavy rainfall worsens. #HeatWave,rainfall,severe,0.48,0,b1a58391
e1895394,2026-09-02 12:13:00,whatsapp_forward,@user91739,Odisha,Balasore,21.46134,86.93169,"100% confirmed Balasore bridge collapsed due to flooding, hundreds missing (unverified forward) #Cyclone #WeatherAlert",flood,severe,0.29,1,
2b193318,2026-09-03 18:41:00,twitter,@user22860,Madhya Pradesh,Satna,24.58776,80.81647,"School closed today in Satna because of heavy rainfall, notice came in this morning. #ColdWave #Monsoon2026",rainfall,severe,0.47,0,
068f29f4,2026-09-06 11:10:00,facebook,@user14225,Bihar,Muzaffarpur,26.16959,85.3568,"Muzaffarpur experiencing heavy rainfall since morning, visibility very low on the highway. #Monsoon2026 #Flood #StaySafe",rainfall,moderate,0.51,0,
383caa0f,2026-09-05 12:03:00,facebook,@user37709,Gujarat,Ahmedabad,22.97712,72.583,"IMD had warned about this — heavy rainfall now active over Ahmedabad, Gujarat. #DustStorm",rainfall,moderate,0.52,0,
8c79755b,2026-01-16 15:55:00,facebook,@user77563,Haryana,Hisar,29.18045,75.69869,NDRF teams reportedly moving into Hisar as a cold wave worsens. #WeatherAlert #Flood,cold_wave,moderate,0.53,0,
63ae6312,2026-09-05 08:04:00,news_wire,@NDRFHQ_Watch,Gujarat,Surat,21.12844,72.86536,"Surat experiencing heavy rainfall since morning, visibility very low on the highway. #RainAlert #WeatherAlert",rainfall,moderate,0.81,0,
